Unnamed: 0,Random Order,Model,Emotion,Sex,Race,Age,condition_name,image_filename,Run Number,ISI
42,0.938058614,2,Fear,Female,African,Old,faces,3Fear_Model2_1Female_3African_2Old.mp4,3,2
82,0.614214854,4,Pleasure,Male,EA,Old,faces,8Pleasure_Model4_2Male_2EA_2Old.mp4,3,2
52,0.892025216,5,Happy,Female,EA,Old,faces,1Happy_Model5_1Female_2EA_2Old.mp4,3,2
13,0.169466219,2,Happy,Female,WC,Young,faces,1Happy_Model2_1Female_1WC_1Young.mp4,3,1
21,0.097647346,2,Happy,Male,EA,Young,faces,1Happy_Model2_2Male_2EA_1Young.mp4,3,2
16,0.081536603,1,Sad,Female,EA,Old,faces,6Sad_Model1_1Female_2EA_2Old.mp4,3,1
78,0.92702833,4,Pleasure,Female,African,Old,faces,8Pleasure_Model4_1Female_3African_2Old.mp4,3,2
24,0.861184721,4,Pain,Male,African,Old,faces,7Pain_Model4_2Male_3African_2Old.mp4,3,2
31,0.665410849,5,Pain,Male,WC,Young,faces,7Pain_Model5_2Male_1WC_1Young.mp4,3,1
50,0.953481063,1,Anger,Female,WC,Old,faces,5Anger_Model1_1Female_1WC_2Old.mp4,3,3
80,0.251346357,3,Anger,Male,WC,Old,faces,5Anger_Model3_2Male_1WC_2Old.mp4,3,2
34,0.1105123,4,Disgust,Male,EA,Old,faces,4Disgust_Model4_2Male_2EA_2Old.mp4,3,2
72,0.918952653,4,Fear,Male,African,Old,faces,3Fear_Model4_2Male_3African_2Old.mp4,3,1
81,0.50975666,3,Anger,Male,EA,Young,faces,5Anger_Model3_2Male_2EA_1Young.mp4,3,1
35,0.393223928,1,Fear,Male,African,Young,faces,3Fear_Model1_2Male_3African_1Young.mp4,3,2
91,0.519024582,5,Pleasure,Male,WC,Young,faces,8Pleasure_Model5_2Male_1WC_1Young.mp4,3,2
14,0.31783835,1,Sad,Female,WC,Old,faces,6Sad_Model1_1Female_1WC_2Old.mp4,3,2
54,0.345755972,4,Sad,Female,African,Old,faces,6Sad_Model4_1Female_3African_2Old.mp4,3,1
20,0.255068776,3,Disgust,Male,WC,Old,faces,4Disgust_Model3_2Male_1WC_2Old.mp4,3,3
89,0.279928842,5,Pleasure,Female,African,Young,faces,8Pleasure_Model5_1Female_3African_1Young.mp4,3,2
37,0.788477664,1,Pleasure,Female,WC,Young,faces,8Pleasure_Model1_1Female_1WC_1Young.mp4,3,3
64,0.037721873,3,Pleasure,Female,EA,Old,faces,8Pleasure_Model3_1Female_2EA_2Old.mp4,3,2
85,0.351724605,2,Pain,Female,WC,Young,faces,7Pain_Model2_1Female_1WC_1Young.mp4,3,2
4,0.910267977,4,Surprise,Female,EA,Old,faces,2Surprise_Model4_1Female_2EA_2Old.mp4,3,3
39,0.255346347,4,Happy,Female,EA,Young,faces,1Happy_Model4_1Female_2EA_1Young.mp4,3,1
77,0.591537697,5,Fear,Female,African,Young,faces,3Fear_Model5_1Female_3African_1Young.mp4,3,1
96,0.393213175,1,Disgust,Male,African,Old,faces,4Disgust_Model1_2Male_3African_2Old.mp4,3,3
96,0.739774946,3,Surprise,Male,African,Old,faces,2Surprise_Model3_2Male_3African_2Old.mp4,3,2
79,0.537150423,5,Fear,Male,WC,Young,faces,3Fear_Model5_2Male_1WC_1Young.mp4,3,2
7,0.559173488,2,Disgust,Male,WC,Young,faces,4Disgust_Model2_2Male_1WC_1Young.mp4,3,4
65,0.590424693,2,Anger,Female,African,Young,faces,5Anger_Model2_1Female_3African_1Young.mp4,3,1
87,0.379493244,3,Surprise,Female,EA,Young,faces,2Surprise_Model3_1Female_2EA_1Young.mp4,3,3
46,0.981891338,2,Fear,Male,EA,Old,faces,3Fear_Model2_2Male_2EA_2Old.mp4,3,2
37,0.154328065,5,Disgust,Female,WC,Young,faces,4Disgust_Model5_1Female_1WC_1Young.mp4,3,3
39,0.092635805,5,Disgust,Female,EA,Young,faces,4Disgust_Model5_1Female_2EA_1Young.mp4,3,2
57,0.464959968,4,Sad,Male,EA,Young,faces,6Sad_Model4_2Male_2EA_1Young.mp4,3,1
41,0.393836253,4,Happy,Female,African,Young,faces,1Happy_Model4_1Female_3African_1Young.mp4,3,1
84,0.120098954,5,Fear,Male,African,Old,faces,3Fear_Model5_2Male_3African_2Old.mp4,4,2
69,0.114662231,1,Surprise,Male,EA,Young,faces,2Surprise_Model1_2Male_2EA_1Young.mp4,4,1
69,0.647521503,5,Sad,Male,EA,Young,faces,6Sad_Model5_2Male_2EA_1Young.mp4,4,1
1,0.267250581,4,Surprise,Female,WC,Young,faces,2Surprise_Model4_1Female_1WC_1Young.mp4,4,2
88,0.852192224,4,Anger,Female,EA,Old,faces,5Anger_Model4_1Female_2EA_2Old.mp4,4,1
20,0.966606115,4,Pain,Male,WC,Old,faces,7Pain_Model4_2Male_1WC_2Old.mp4,4,5
63,0.084854478,4,Fear,Female,EA,Young,faces,3Fear_Model4_1Female_2EA_1Young.mp4,4,1
5,0.698521024,5,Anger,Female,African,Young,faces,5Anger_Model5_1Female_3African_1Young.mp4,4,1
65,0.584720113,3,Pleasure,Female,African,Young,faces,8Pleasure_Model3_1Female_3African_1Young.mp4,4,1
43,0.47943439,5,Disgust,Male,WC,Young,faces,4Disgust_Model5_2Male_1WC_1Young.mp4,4,1
69,0.543917906,3,Pleasure,Male,EA,Young,faces,8Pleasure_Model3_2Male_2EA_1Young.mp4,4,3
24,0.940678111,3,Disgust,Male,African,Old,faces,4Disgust_Model3_2Male_3African_2Old.mp4,4,2
20,0.590409021,2,Happy,Male,WC,Old,faces,1Happy_Model2_2Male_1WC_2Old.mp4,4,3
48,0.753165136,1,Pleasure,Male,African,Old,faces,8Pleasure_Model1_2Male_3African_2Old.mp4,4,2
52,0.411369807,4,Sad,Female,EA,Old,faces,6Sad_Model4_1Female_2EA_2Old.mp4,4,2
63,0.247744333,3,Pleasure,Female,EA,Young,faces,8Pleasure_Model3_1Female_2EA_1Young.mp4,4,2
14,0.386095245,5,Surprise,Female,WC,Old,faces,2Surprise_Model5_1Female_1WC_2Old.mp4,4,2
76,0.097616526,1,Pain,Female,EA,Old,faces,7Pain_Model1_1Female_2EA_2Old.mp4,4,2
29,0.579448143,5,Pain,Female,African,Young,faces,7Pain_Model5_1Female_3African_1Young.mp4,4,4
62,0.803745239,4,Fear,Female,WC,Old,faces,3Fear_Model4_1Female_1WC_2Old.mp4,4,1
44,0.231052601,3,Sad,Male,WC,Old,faces,6Sad_Model3_2Male_1WC_2Old.mp4,4,2
86,0.907310633,5,Pleasure,Female,WC,Old,faces,8Pleasure_Model5_1Female_1WC_2Old.mp4,4,1
3,0.75325608,1,Happy,Female,EA,Young,faces,1Happy_Model1_1Female_2EA_1Young.mp4,4,2
42,0.456757788,1,Pleasure,Female,African,Old,faces,8Pleasure_Model1_1Female_3African_2Old.mp4,4,2
6,0.748423056,2,Disgust,Female,African,Old,faces,4Disgust_Model2_1Female_3African_2Old.mp4,4,2
72,0.893887625,1,Surprise,Male,African,Old,faces,2Surprise_Model1_2Male_3African_2Old.mp4,4,1
50,0.906312986,4,Sad,Female,WC,Old,faces,6Sad_Model4_1Female_1WC_2Old.mp4,4,1
76,0.161628073,2,Surprise,Female,EA,Old,faces,2Surprise_Model2_1Female_2EA_2Old.mp4,4,1
75,0.037148406,3,Anger,Female,EA,Young,faces,5Anger_Model3_1Female_2EA_1Young.mp4,4,2
30,0.508155559,1,Fear,Female,African,Old,faces,3Fear_Model1_1Female_3African_2Old.mp4,4,2
15,0.278953072,1,Sad,Female,EA,Young,faces,6Sad_Model1_1Female_2EA_1Young.mp4,4,2
22,0.292798463,2,Happy,Male,EA,Old,faces,1Happy_Model2_2Male_2EA_2Old.mp4,4,1
68,0.692288232,2,Anger,Male,WC,Old,faces,5Anger_Model2_2Male_1WC_2Old.mp4,4,1
47,0.619370264,1,Pleasure,Male,African,Young,faces,8Pleasure_Model1_2Male_3African_1Young.mp4,4,2
22,0.213523969,4,Pain,Male,EA,Old,faces,7Pain_Model4_2Male_2EA_2Old.mp4,4,1
26,0.151992979,4,Disgust,Female,WC,Old,faces,4Disgust_Model4_1Female_1WC_2Old.mp4,4,1
61,0.648370377,2,Anger,Female,WC,Young,faces,5Anger_Model2_1Female_1WC_1Young.mp4,4,3
35,0.549694001,4,Disgust,Male,African,Young,faces,4Disgust_Model4_2Male_3African_1Young.mp4,4,3
95,0.904283573,4,Anger,Male,African,Young,faces,5Anger_Model4_2Male_3African_1Young.mp4,4,4
21,0.254745544,4,Pain,Male,EA,Young,faces,7Pain_Model4_2Male_2EA_1Young.mp4,4,2
82,0.654054053,2,Surprise,Male,EA,Old,faces,2Surprise_Model2_2Male_2EA_2Old.mp4,4,2
45,0.390804294,4,Happy,Male,EA,Young,faces,1Happy_Model4_2Male_2EA_1Young.mp4,4,1
37,0.821155449,4,Happy,Female,WC,Young,faces,1Happy_Model4_1Female_1WC_1Young.mp4,4,2
47,0.506375536,2,Fear,Male,African,Young,faces,3Fear_Model2_2Male_3African_1Young.mp4,4,1
80,0.344486058,5,Fear,Male,WC,Old,faces,3Fear_Model5_2Male_1WC_2Old.mp4,4,3
78,0.18800935,1,Pain,Female,African,Old,faces,7Pain_Model1_1Female_3African_2Old.mp4,4,3
91,0.451614636,2,Pain,Male,WC,Young,faces,7Pain_Model2_2Male_1WC_1Young.mp4,4,2
6,0.21228284,1,Happy,Female,African,Old,faces,1Happy_Model1_1Female_3African_2Old.mp4,4,2
88,0.551272928,5,Pleasure,Female,EA,Old,faces,8Pleasure_Model5_1Female_2EA_2Old.mp4,4,2
21,0.612442881,3,Disgust,Male,EA,Young,faces,4Disgust_Model3_2Male_2EA_1Young.mp4,4,2
67,0.019769818,1,Surprise,Male,WC,Young,faces,2Surprise_Model1_2Male_1WC_1Young.mp4,4,2
10,0.468606688,5,Anger,Male,EA,Old,faces,5Anger_Model5_2Male_2EA_2Old.mp4,4,2
73,0.703804716,4,Pleasure,Female,WC,Young,faces,8Pleasure_Model4_1Female_1WC_1Young.mp4,4,2
2,0.868919953,5,Anger,Female,WC,Old,faces,5Anger_Model5_1Female_1WC_2Old.mp4,4,1
85,0.150781682,1,Disgust,Female,WC,Young,faces,4Disgust_Model1_1Female_1WC_1Young.mp4,4,1
49,0.748017633,3,Fear,Female,WC,Young,faces,3Fear_Model3_1Female_1WC_1Young.mp4,4,3
31,0.074428984,3,Happy,Male,WC,Young,faces,1Happy_Model3_2Male_1WC_1Young.mp4,4,1
65,0.848922544,4,Fear,Female,African,Young,faces,3Fear_Model4_1Female_3African_1Young.mp4,4,5
44,0.562771455,5,Disgust,Male,WC,Old,faces,4Disgust_Model5_2Male_1WC_2Old.mp4,4,1
29,0.246644201,2,Sad,Female,African,Young,faces,6Sad_Model2_1Female_3African_1Young.mp4,4,2
57,0.877806827,3,Fear,Male,EA,Young,faces,3Fear_Model3_2Male_2EA_1Young.mp4,4,2
47,0.174788639,3,Sad,Male,African,Young,faces,6Sad_Model3_2Male_3African_1Young.mp4,4,2
94,0.086846038,1,Disgust,Male,EA,Old,faces,4Disgust_Model1_2Male_2EA_2Old.mp4,4,1
17,0.310990127,3,Disgust,Female,African,Young,faces,4Disgust_Model3_1Female_3African_1Young.mp4,4,2
38,0.833534391,4,Happy,Female,WC,Old,faces,1Happy_Model4_1Female_1WC_2Old.mp4,4,1
67,0.339485156,2,Anger,Male,WC,Young,faces,5Anger_Model2_2Male_1WC_1Young.mp4,4,2
70,0.473300205,5,Sad,Male,EA,Old,faces,6Sad_Model5_2Male_2EA_2Old.mp4,4,2
77,0.306657887,2,Surprise,Female,African,Young,faces,2Surprise_Model2_1Female_3African_1Young.mp4,4,1
78,0.60494934,2,Surprise,Female,African,Old,faces,2Surprise_Model2_1Female_3African_2Old.mp4,4,3
8,0.503458639,4,Surprise,Male,WC,Old,faces,2Surprise_Model4_2Male_1WC_2Old.mp4,4,2
71,0.851830731,1,Surprise,Male,African,Young,faces,2Surprise_Model1_2Male_3African_1Young.mp4,4,2
60,0.624541228,4,Sad,Male,African,Old,faces,6Sad_Model4_2Male_3African_2Old.mp4,4,1
27,0.42905188,5,Pain,Female,EA,Young,faces,7Pain_Model5_1Female_2EA_1Young.mp4,4,1
6,0.856208722,5,Anger,Female,African,Old,faces,5Anger_Model5_1Female_3African_2Old.mp4,4,2
58,0.532145491,2,Pleasure,Male,EA,Old,faces,8Pleasure_Model2_2Male_2EA_2Old.mp4,4,2
96,0.500484672,4,Anger,Male,African,Old,faces,5Anger_Model4_2Male_3African_2Old.mp4,4,2
42,0.008622511,3,Sad,Female,African,Old,faces,6Sad_Model3_1Female_3African_2Old.mp4,4,1
9,0.718211947,5,Anger,Male,EA,Young,faces,5Anger_Model5_2Male_2EA_1Young.mp4,4,3
92,0.067047337,5,Pleasure,Male,WC,Old,faces,8Pleasure_Model5_2Male_1WC_2Old.mp4,4,2
96,0.62157008,2,Pain,Male,African,Old,faces,7Pain_Model2_2Male_3African_2Old.mp4,4,3
95,0.963133295,2,Pain,Male,African,Young,faces,7Pain_Model2_2Male_3African_1Young.mp4,4,2
19,0.873891534,1,Sad,Male,WC,Young,faces,6Sad_Model1_2Male_1WC_1Young.mp4,4,2
87,0.974225042,1,Disgust,Female,EA,Young,faces,4Disgust_Model1_1Female_2EA_1Young.mp4,4,3
13,0.712442328,4,Pain,Female,WC,Young,faces,7Pain_Model4_1Female_1WC_1Young.mp4,4,1
3,0.477018012,4,Surprise,Female,EA,Young,faces,2Surprise_Model4_1Female_2EA_1Young.mp4,4,1
55,0.789650385,3,Fear,Male,WC,Young,faces,3Fear_Model3_2Male_1WC_1Young.mp4,4,3
88,0.842253462,1,Disgust,Female,EA,Old,faces,4Disgust_Model1_1Female_2EA_2Old.mp4,4,2
82,0.379054848,5,Fear,Male,EA,Old,faces,3Fear_Model5_2Male_2EA_2Old.mp4,4,2
5,0.119420629,1,Happy,Female,African,Young,faces,1Happy_Model1_1Female_3African_1Young.mp4,4,4
25,0.125257122,2,Sad,Female,WC,Young,faces,6Sad_Model2_1Female_1WC_1Young.mp4,4,1
35,0.264474598,3,Happy,Male,African,Young,faces,1Happy_Model3_2Male_3African_1Young.mp4,4,3
40,0.881323501,4,Happy,Female,EA,Old,faces,1Happy_Model4_1Female_2EA_2Old.mp4,4,2
12,0.420946496,1,Happy,Male,African,Old,faces,1Happy_Model1_2Male_3African_2Old.mp4,4,3
43,0.503558885,1,Pleasure,Male,WC,Young,faces,8Pleasure_Model1_2Male_1WC_1Young.mp4,4,2
74,0.405891427,1,Pain,Female,WC,Old,faces,7Pain_Model1_1Female_1WC_2Old.mp4,4,1
28,0.607323888,1,Fear,Female,EA,Old,faces,3Fear_Model1_1Female_2EA_2Old.mp4,4,1
72,0.728124532,5,Sad,Male,African,Old,faces,6Sad_Model5_2Male_3African_2Old.mp4,5,2
51,0.463958836,3,Fear,Female,EA,Young,faces,3Fear_Model3_1Female_2EA_1Young.mp4,5,1
47,0.523196965,4,Happy,Male,African,Young,faces,1Happy_Model4_2Male_3African_1Young.mp4,5,1
13,0.439554368,5,Surprise,Female,WC,Young,faces,2Surprise_Model5_1Female_1WC_1Young.mp4,5,2
58,0.416345766,5,Happy,Male,EA,Old,faces,1Happy_Model5_2Male_2EA_2Old.mp4,5,1
78,0.266107123,5,Fear,Female,African,Old,faces,3Fear_Model5_1Female_3African_2Old.mp4,5,5
71,0.578065922,2,Anger,Male,African,Young,faces,5Anger_Model2_2Male_3African_1Young.mp4,5,1
71,0.782250872,4,Fear,Male,African,Young,faces,3Fear_Model4_2Male_3African_1Young.mp4,5,1
7,0.154804436,5,Anger,Male,WC,Young,faces,5Anger_Model5_2Male_1WC_1Young.mp4,5,1
61,0.111176993,4,Fear,Female,WC,Young,faces,3Fear_Model4_1Female_1WC_1Young.mp4,5,1
13,0.131688567,3,Disgust,Female,WC,Young,faces,4Disgust_Model3_1Female_1WC_1Young.mp4,5,3
18,0.265966431,5,Surprise,Female,African,Old,faces,2Surprise_Model5_1Female_3African_2Old.mp4,5,2
16,0.485356229,5,Surprise,Female,EA,Old,faces,2Surprise_Model5_1Female_2EA_2Old.mp4,5,3
13,0.85133359,1,Sad,Female,WC,Young,faces,6Sad_Model1_1Female_1WC_1Young.mp4,5,2
53,0.300508866,2,Pleasure,Female,African,Young,faces,8Pleasure_Model2_1Female_3African_1Young.mp4,5,2
47,0.227001839,5,Disgust,Male,African,Young,faces,4Disgust_Model5_2Male_3African_1Young.mp4,5,2
89,0.152175259,4,Anger,Female,African,Young,faces,5Anger_Model4_1Female_3African_1Young.mp4,5,2
61,0.514432925,3,Pleasure,Female,WC,Young,faces,8Pleasure_Model3_1Female_1WC_1Young.mp4,5,2
53,0.757957761,3,Fear,Female,African,Young,faces,3Fear_Model3_1Female_3African_1Young.mp4,5,4
38,0.78995674,5,Disgust,Female,WC,Old,faces,4Disgust_Model5_1Female_1WC_2Old.mp4,5,1
7,0.207276852,4,Surprise,Male,WC,Young,faces,2Surprise_Model4_2Male_1WC_1Young.mp4,5,2
17,0.728112314,2,Happy,Female,African,Young,faces,1Happy_Model2_1Female_3African_1Young.mp4,5,1
36,0.539898446,5,Pain,Male,African,Old,faces,7Pain_Model5_2Male_3African_2Old.mp4,5,2
63,0.378922554,5,Sad,Female,EA,Young,faces,6Sad_Model5_1Female_2EA_1Young.mp4,5,2
58,0.217674641,4,Sad,Male,EA,Old,faces,6Sad_Model4_2Male_2EA_2Old.mp4,5,2
45,0.95962481,2,Fear,Male,EA,Young,faces,3Fear_Model2_2Male_2EA_1Young.mp4,5,1
8,0.036566509,3,Pain,Male,WC,Old,faces,7Pain_Model3_2Male_1WC_2Old.mp4,5,1
77,0.472335075,1,Pain,Female,African,Young,faces,7Pain_Model1_1Female_3African_1Young.mp4,5,1
67,0.978018638,3,Pleasure,Male,WC,Young,faces,8Pleasure_Model3_2Male_1WC_1Young.mp4,5,2
74,0.599086346,3,Anger,Female,WC,Old,faces,5Anger_Model3_1Female_1WC_2Old.mp4,5,2
2,0.210511364,3,Pain,Female,WC,Old,faces,7Pain_Model3_1Female_1WC_2Old.mp4,5,2
90,0.483022323,2,Pain,Female,African,Old,faces,7Pain_Model2_1Female_3African_2Old.mp4,5,1
30,0.706523063,4,Disgust,Female,African,Old,faces,4Disgust_Model4_1Female_3African_2Old.mp4,5,1
65,0.254180606,1,Surprise,Female,African,Young,faces,2Surprise_Model1_1Female_3African_1Young.mp4,5,2
7,0.084979598,1,Happy,Male,WC,Young,faces,1Happy_Model1_2Male_1WC_1Young.mp4,5,1
5,0.954358292,2,Disgust,Female,African,Young,faces,4Disgust_Model2_1Female_3African_1Young.mp4,5,1
56,0.584308159,5,Happy,Male,WC,Old,faces,1Happy_Model5_2Male_1WC_2Old.mp4,5,3
76,0.553879048,4,Pleasure,Female,EA,Old,faces,8Pleasure_Model4_1Female_2EA_2Old.mp4,5,3
79,0.532167626,1,Pain,Male,WC,Young,faces,7Pain_Model1_2Male_1WC_1Young.mp4,5,4
1,0.613091957,1,Happy,Female,WC,Young,faces,1Happy_Model1_1Female_1WC_1Young.mp4,5,2
70,0.144003488,3,Pleasure,Male,EA,Old,faces,8Pleasure_Model3_2Male_2EA_2Old.mp4,5,2
95,0.223496018,5,Pleasure,Male,African,Young,faces,8Pleasure_Model5_2Male_3African_1Young.mp4,5,1
23,0.292019503,1,Sad,Male,African,Young,faces,6Sad_Model1_2Male_3African_1Young.mp4,5,2
49,0.921377365,1,Anger,Female,WC,Young,faces,5Anger_Model1_1Female_1WC_1Young.mp4,5,1
87,0.308259445,5,Pleasure,Female,EA,Young,faces,8Pleasure_Model5_1Female_2EA_1Young.mp4,5,3
45,0.704281016,5,Disgust,Male,EA,Young,faces,4Disgust_Model5_2Male_2EA_1Young.mp4,5,3
80,0.658839292,4,Pleasure,Male,WC,Old,faces,8Pleasure_Model4_2Male_1WC_2Old.mp4,5,2
56,0.077423223,1,Anger,Male,WC,Old,faces,5Anger_Model1_2Male_1WC_2Old.mp4,5,2
93,0.151071784,2,Pain,Male,EA,Young,faces,7Pain_Model2_2Male_2EA_1Young.mp4,5,2
3,0.943569328,2,Disgust,Female,EA,Young,faces,4Disgust_Model2_1Female_2EA_1Young.mp4,5,2
57,0.580078853,1,Anger,Male,EA,Young,faces,5Anger_Model1_2Male_2EA_1Young.mp4,5,2
50,0.517766328,2,Pleasure,Female,WC,Old,faces,8Pleasure_Model2_1Female_1WC_2Old.mp4,5,2
68,0.50168114,4,Fear,Male,WC,Old,faces,3Fear_Model4_2Male_1WC_2Old.mp4,5,2
33,0.59596233,2,Sad,Male,EA,Young,faces,6Sad_Model2_2Male_2EA_1Young.mp4,5,1
43,0.25511965,3,Sad,Male,WC,Young,faces,6Sad_Model3_2Male_1WC_1Young.mp4,5,1
62,0.420491329,5,Sad,Female,WC,Old,faces,6Sad_Model5_1Female_1WC_2Old.mp4,5,3
63,0.603211106,1,Surprise,Female,EA,Young,faces,2Surprise_Model1_1Female_2EA_1Young.mp4,5,1
87,0.163644546,4,Anger,Female,EA,Young,faces,5Anger_Model4_1Female_2EA_1Young.mp4,5,5
83,0.612802364,1,Pain,Male,African,Young,faces,7Pain_Model1_2Male_3African_1Young.mp4,5,1
26,0.603913028,1,Fear,Female,WC,Old,faces,3Fear_Model1_1Female_1WC_2Old.mp4,5,2
15,0.512784565,2,Happy,Female,EA,Young,faces,1Happy_Model2_1Female_2EA_1Young.mp4,5,2
84,0.755805,4,Pleasure,Male,African,Old,faces,8Pleasure_Model4_2Male_3African_2Old.mp4,5,2
45,0.271896532,1,Pleasure,Male,EA,Young,faces,8Pleasure_Model1_2Male_2EA_1Young.mp4,5,1
30,0.21254991,2,Sad,Female,African,Old,faces,6Sad_Model2_1Female_3African_2Old.mp4,5,2
12,0.638881794,4,Surprise,Male,African,Old,faces,2Surprise_Model4_2Male_3African_2Old.mp4,5,1
57,0.503637522,5,Happy,Male,EA,Young,faces,1Happy_Model5_2Male_2EA_1Young.mp4,5,2
21,0.404823834,5,Surprise,Male,EA,Young,faces,2Surprise_Model5_2Male_2EA_1Young.mp4,5,2
34,0.664414283,1,Fear,Male,EA,Old,faces,3Fear_Model1_2Male_2EA_2Old.mp4,5,1
95,0.979703061,3,Surprise,Male,African,Young,faces,2Surprise_Model3_2Male_3African_1Young.mp4,5,3
31,0.895073024,1,Fear,Male,WC,Young,faces,3Fear_Model1_2Male_1WC_1Young.mp4,5,2
16,0.085563707,4,Pain,Female,EA,Old,faces,7Pain_Model4_1Female_2EA_2Old.mp4,5,2
53,0.061181217,4,Sad,Female,African,Young,faces,6Sad_Model4_1Female_3African_1Young.mp4,5,1
48,0.233091303,2,Fear,Male,African,Old,faces,3Fear_Model2_2Male_3African_2Old.mp4,5,1
22,0.928051189,3,Disgust,Male,EA,Old,faces,4Disgust_Model3_2Male_2EA_2Old.mp4,5,2
94,0.347874755,3,Surprise,Male,EA,Old,faces,2Surprise_Model3_2Male_2EA_2Old.mp4,5,2
32,0.075461084,4,Disgust,Male,WC,Old,faces,4Disgust_Model4_2Male_1WC_2Old.mp4,5,2
2,0.369253591,4,Surprise,Female,WC,Old,faces,2Surprise_Model4_1Female_1WC_2Old.mp4,5,1
66,0.737934185,3,Pleasure,Female,African,Old,faces,8Pleasure_Model3_1Female_3African_2Old.mp4,5,3
52,0.100888895,1,Anger,Female,EA,Old,faces,5Anger_Model1_1Female_2EA_2Old.mp4,5,2
76,0.096896016,5,Fear,Female,EA,Old,faces,3Fear_Model5_1Female_2EA_2Old.mp4,5,3
2,0.661072523,1,Happy,Female,WC,Old,faces,1Happy_Model1_1Female_1WC_2Old.mp4,5,2
12,0.083944493,2,Disgust,Male,African,Old,faces,4Disgust_Model2_2Male_3African_2Old.mp4,5,2
4,0.88111531,1,Happy,Female,EA,Old,faces,1Happy_Model1_1Female_2EA_2Old.mp4,5,3
54,0.681127054,1,Anger,Female,African,Old,faces,5Anger_Model1_1Female_3African_2Old.mp4,5,1
94,0.355264962,4,Anger,Male,EA,Old,faces,5Anger_Model4_2Male_2EA_2Old.mp4,5,1
25,0.677769075,5,Pain,Female,WC,Young,faces,7Pain_Model5_1Female_1WC_1Young.mp4,5,3
75,0.510739078,1,Pain,Female,EA,Young,faces,7Pain_Model1_1Female_2EA_1Young.mp4,5,2
64,0.676740543,5,Sad,Female,EA,Old,faces,6Sad_Model5_1Female_2EA_2Old.mp4,5,2
48,0.251238266,4,Happy,Male,African,Old,faces,1Happy_Model4_2Male_3African_2Old.mp4,5,4
34,0.23303996,5,Pain,Male,EA,Old,faces,7Pain_Model5_2Male_2EA_2Old.mp4,5,1
31,0.689756783,4,Disgust,Male,WC,Young,faces,4Disgust_Model4_2Male_1WC_1Young.mp4,5,3
56,0.751919748,4,Sad,Male,WC,Old,faces,6Sad_Model4_2Male_1WC_2Old.mp4,5,2
68,0.309794081,1,Surprise,Male,WC,Old,faces,2Surprise_Model1_2Male_1WC_2Old.mp4,5,3
4,0.134422285,2,Disgust,Female,EA,Old,faces,4Disgust_Model2_1Female_2EA_2Old.mp4,5,2
54,0.107591785,5,Happy,Female,African,Old,faces,1Happy_Model5_1Female_3African_2Old.mp4,5,1
72,0.499814211,2,Anger,Male,African,Old,faces,5Anger_Model2_2Male_3African_2Old.mp4,5,1
