Unnamed: 0,Random Order,Model,Emotion,Sex,Race,Age,condition_name,image_filename,Run Number,ISI
36,0.406015702,3,Happy,Male,African,Old,faces,1Happy_Model3_2Male_3African_2Old.mp4,3,2
39,0.956781357,2,Fear,Female,EA,Young,faces,3Fear_Model2_1Female_2EA_1Young.mp4,3,2
60,0.923421318,2,Pleasure,Male,African,Old,faces,8Pleasure_Model2_2Male_3African_2Old.mp4,3,2
1,0.195444459,5,Anger,Female,WC,Young,faces,5Anger_Model5_1Female_1WC_1Young.mp4,3,1
37,0.69930477,1,Pleasure,Female,WC,Young,faces,8Pleasure_Model1_1Female_1WC_1Young.mp4,3,2
56,0.283569774,2,Pleasure,Male,WC,Old,faces,8Pleasure_Model2_2Male_1WC_2Old.mp4,3,1
65,0.166851824,5,Sad,Female,African,Young,faces,6Sad_Model5_1Female_3African_1Young.mp4,3,2
31,0.525838192,5,Pain,Male,WC,Young,faces,7Pain_Model5_2Male_1WC_1Young.mp4,3,2
38,0.834839239,1,Pleasure,Female,WC,Old,faces,8Pleasure_Model1_1Female_1WC_2Old.mp4,3,1
4,0.951406206,4,Surprise,Female,EA,Old,faces,2Surprise_Model4_1Female_2EA_2Old.mp4,3,3
20,0.091395877,3,Disgust,Male,WC,Old,faces,4Disgust_Model3_2Male_1WC_2Old.mp4,3,2
87,0.426110751,3,Surprise,Female,EA,Young,faces,2Surprise_Model3_1Female_2EA_1Young.mp4,3,2
46,0.610676894,2,Fear,Male,EA,Old,faces,3Fear_Model2_2Male_2EA_2Old.mp4,3,1
15,0.969842777,4,Pain,Female,EA,Young,faces,7Pain_Model4_1Female_2EA_1Young.mp4,3,1
86,0.346839684,3,Surprise,Female,WC,Old,faces,2Surprise_Model3_1Female_1WC_2Old.mp4,3,2
51,0.811245588,2,Pleasure,Female,EA,Young,faces,8Pleasure_Model2_1Female_2EA_1Young.mp4,3,2
59,0.269584138,2,Pleasure,Male,African,Young,faces,8Pleasure_Model2_2Male_3African_1Young.mp4,3,2
81,0.423482834,4,Pleasure,Male,EA,Young,faces,8Pleasure_Model4_2Male_2EA_1Young.mp4,3,1
96,0.655186666,3,Surprise,Male,African,Old,faces,2Surprise_Model3_2Male_3African_2Old.mp4,3,3
72,0.554055504,4,Fear,Male,African,Old,faces,3Fear_Model4_2Male_3African_2Old.mp4,3,2
40,0.172593347,2,Fear,Female,EA,Old,faces,3Fear_Model2_1Female_2EA_2Old.mp4,3,3
65,0.162236275,2,Anger,Female,African,Young,faces,5Anger_Model2_1Female_3African_1Young.mp4,3,2
4,0.468096929,3,Pain,Female,EA,Old,faces,7Pain_Model3_1Female_2EA_2Old.mp4,3,2
19,0.460751953,2,Happy,Male,WC,Young,faces,1Happy_Model2_2Male_1WC_1Young.mp4,3,3
6,0.191967071,3,Pain,Female,African,Old,faces,7Pain_Model3_1Female_3African_2Old.mp4,3,1
7,0.009039345,2,Disgust,Male,WC,Young,faces,4Disgust_Model2_2Male_1WC_1Young.mp4,3,1
42,0.881892879,2,Fear,Female,African,Old,faces,3Fear_Model2_1Female_3African_2Old.mp4,3,3
78,0.59868246,3,Anger,Female,African,Old,faces,5Anger_Model3_1Female_3African_2Old.mp4,3,2
66,0.399319466,1,Surprise,Female,African,Old,faces,2Surprise_Model1_1Female_3African_2Old.mp4,3,2
76,0.982474902,3,Anger,Female,EA,Old,faces,5Anger_Model3_1Female_2EA_2Old.mp4,3,4
9,0.365367375,2,Disgust,Male,EA,Young,faces,4Disgust_Model2_2Male_2EA_1Young.mp4,3,1
16,0.05614556,3,Disgust,Female,EA,Old,faces,4Disgust_Model3_1Female_2EA_2Old.mp4,3,3
82,0.213428192,1,Pain,Male,EA,Old,faces,7Pain_Model1_2Male_2EA_2Old.mp4,3,2
37,0.149155644,5,Disgust,Female,WC,Young,faces,4Disgust_Model5_1Female_1WC_1Young.mp4,3,3
64,0.707929489,3,Pleasure,Female,EA,Old,faces,8Pleasure_Model3_1Female_2EA_2Old.mp4,3,2
13,0.325619381,2,Happy,Female,WC,Young,faces,1Happy_Model2_1Female_1WC_1Young.mp4,3,1
79,0.450094038,5,Fear,Male,WC,Young,faces,3Fear_Model5_2Male_1WC_1Young.mp4,3,1
95,0.34077266,4,Anger,Male,African,Young,faces,5Anger_Model4_2Male_3African_1Young.mp4,4,2
95,0.054806964,2,Pain,Male,African,Young,faces,7Pain_Model2_2Male_3African_1Young.mp4,4,1
88,0.359705358,5,Pleasure,Female,EA,Old,faces,8Pleasure_Model5_1Female_2EA_2Old.mp4,4,1
21,0.577648073,3,Disgust,Male,EA,Young,faces,4Disgust_Model3_2Male_2EA_1Young.mp4,4,2
22,0.793733518,2,Happy,Male,EA,Old,faces,1Happy_Model2_2Male_2EA_2Old.mp4,4,1
88,0.866217745,1,Disgust,Female,EA,Old,faces,4Disgust_Model1_1Female_2EA_2Old.mp4,4,5
30,0.999360703,1,Fear,Female,African,Old,faces,3Fear_Model1_1Female_3African_2Old.mp4,4,1
48,0.757885746,1,Pleasure,Male,African,Old,faces,8Pleasure_Model1_2Male_3African_2Old.mp4,4,1
29,0.104098376,2,Sad,Female,African,Young,faces,6Sad_Model2_1Female_3African_1Young.mp4,4,1
29,0.966993025,5,Pain,Female,African,Young,faces,7Pain_Model5_1Female_3African_1Young.mp4,4,1
74,0.680619994,1,Pain,Female,WC,Old,faces,7Pain_Model1_1Female_1WC_2Old.mp4,4,3
68,0.703814346,2,Anger,Male,WC,Old,faces,5Anger_Model2_2Male_1WC_2Old.mp4,4,2
17,0.355238377,3,Disgust,Female,African,Young,faces,4Disgust_Model3_1Female_3African_1Young.mp4,4,3
67,0.000829301,2,Anger,Male,WC,Young,faces,5Anger_Model2_2Male_1WC_1Young.mp4,4,2
76,0.037636086,2,Surprise,Female,EA,Old,faces,2Surprise_Model2_1Female_2EA_2Old.mp4,4,2
19,0.198001006,1,Sad,Male,WC,Young,faces,6Sad_Model1_2Male_1WC_1Young.mp4,4,2
63,0.544506418,4,Fear,Female,EA,Young,faces,3Fear_Model4_1Female_2EA_1Young.mp4,4,2
5,0.10823865,1,Happy,Female,African,Young,faces,1Happy_Model1_1Female_3African_1Young.mp4,4,2
70,0.998644609,5,Sad,Male,EA,Old,faces,6Sad_Model5_2Male_2EA_2Old.mp4,4,4
9,0.67360755,5,Anger,Male,EA,Young,faces,5Anger_Model5_2Male_2EA_1Young.mp4,4,1
60,0.966320207,4,Sad,Male,African,Old,faces,6Sad_Model4_2Male_3African_2Old.mp4,4,2
1,0.789522547,4,Surprise,Female,WC,Young,faces,2Surprise_Model4_1Female_1WC_1Young.mp4,4,1
69,0.8748947,1,Surprise,Male,EA,Young,faces,2Surprise_Model1_2Male_2EA_1Young.mp4,4,2
63,0.143884769,3,Pleasure,Female,EA,Young,faces,8Pleasure_Model3_1Female_2EA_1Young.mp4,4,2
92,0.511915677,5,Pleasure,Male,WC,Old,faces,8Pleasure_Model5_2Male_1WC_2Old.mp4,4,2
15,0.095016035,1,Sad,Female,EA,Young,faces,6Sad_Model1_1Female_2EA_1Young.mp4,4,1
96,0.081594042,2,Pain,Male,African,Old,faces,7Pain_Model2_2Male_3African_2Old.mp4,4,1
96,0.895376732,4,Anger,Male,African,Old,faces,5Anger_Model4_2Male_3African_2Old.mp4,4,1
49,0.711164005,3,Fear,Female,WC,Young,faces,3Fear_Model3_1Female_1WC_1Young.mp4,4,2
55,0.767594147,3,Fear,Male,WC,Young,faces,3Fear_Model3_2Male_1WC_1Young.mp4,4,2
44,0.641128339,3,Sad,Male,WC,Old,faces,6Sad_Model3_2Male_1WC_2Old.mp4,4,2
3,0.062415716,1,Happy,Female,EA,Young,faces,1Happy_Model1_1Female_2EA_1Young.mp4,4,1
40,0.090439596,4,Happy,Female,EA,Old,faces,1Happy_Model4_1Female_2EA_2Old.mp4,4,1
69,0.078467684,5,Sad,Male,EA,Young,faces,6Sad_Model5_2Male_2EA_1Young.mp4,4,2
84,0.027313796,5,Fear,Male,African,Old,faces,3Fear_Model5_2Male_3African_2Old.mp4,4,1
42,0.799824814,1,Pleasure,Female,African,Old,faces,8Pleasure_Model1_1Female_3African_2Old.mp4,4,1
22,0.270515307,4,Pain,Male,EA,Old,faces,7Pain_Model4_2Male_2EA_2Old.mp4,4,3
85,0.882859469,1,Disgust,Female,WC,Young,faces,4Disgust_Model1_1Female_1WC_1Young.mp4,4,3
82,0.820899497,2,Surprise,Male,EA,Old,faces,2Surprise_Model2_2Male_2EA_2Old.mp4,4,4
77,0.194749978,2,Surprise,Female,African,Young,faces,2Surprise_Model2_1Female_3African_1Young.mp4,4,2
20,0.120502035,4,Pain,Male,WC,Old,faces,7Pain_Model4_2Male_1WC_2Old.mp4,4,2
6,0.682697591,1,Happy,Female,African,Old,faces,1Happy_Model1_1Female_3African_2Old.mp4,4,1
61,0.72487276,2,Anger,Female,WC,Young,faces,5Anger_Model2_1Female_1WC_1Young.mp4,4,2
42,0.303028337,3,Sad,Female,African,Old,faces,6Sad_Model3_1Female_3African_2Old.mp4,4,1
27,0.14164919,5,Pain,Female,EA,Young,faces,7Pain_Model5_1Female_2EA_1Young.mp4,4,3
5,0.248902451,5,Anger,Female,African,Young,faces,5Anger_Model5_1Female_3African_1Young.mp4,4,3
71,0.235091341,1,Surprise,Male,African,Young,faces,2Surprise_Model1_2Male_3African_1Young.mp4,4,2
3,0.543779157,4,Surprise,Female,EA,Young,faces,2Surprise_Model4_1Female_2EA_1Young.mp4,4,2
24,0.203285996,3,Disgust,Male,African,Old,faces,4Disgust_Model3_2Male_3African_2Old.mp4,4,2
87,0.527804254,1,Disgust,Female,EA,Young,faces,4Disgust_Model1_1Female_2EA_1Young.mp4,4,2
47,0.628520732,3,Sad,Male,African,Young,faces,6Sad_Model3_2Male_3African_1Young.mp4,4,2
45,0.134150529,4,Happy,Male,EA,Young,faces,1Happy_Model4_2Male_2EA_1Young.mp4,4,2
50,0.934903764,4,Sad,Female,WC,Old,faces,6Sad_Model4_1Female_1WC_2Old.mp4,4,2
28,0.954959878,1,Fear,Female,EA,Old,faces,3Fear_Model1_1Female_2EA_2Old.mp4,4,1
35,0.115910474,4,Disgust,Male,African,Young,faces,4Disgust_Model4_2Male_3African_1Young.mp4,4,1
14,0.428207038,5,Surprise,Female,WC,Old,faces,2Surprise_Model5_1Female_1WC_2Old.mp4,4,3
44,0.168729049,5,Disgust,Male,WC,Old,faces,4Disgust_Model5_2Male_1WC_2Old.mp4,4,1
57,0.881918253,3,Fear,Male,EA,Young,faces,3Fear_Model3_2Male_2EA_1Young.mp4,4,5
43,0.526882603,5,Disgust,Male,WC,Young,faces,4Disgust_Model5_2Male_1WC_1Young.mp4,4,1
76,0.265692812,1,Pain,Female,EA,Old,faces,7Pain_Model1_1Female_2EA_2Old.mp4,4,2
69,0.848653315,3,Pleasure,Male,EA,Young,faces,8Pleasure_Model3_2Male_2EA_1Young.mp4,4,2
6,0.847457442,5,Anger,Female,African,Old,faces,5Anger_Model5_1Female_3African_2Old.mp4,4,2
67,0.244421839,1,Surprise,Male,WC,Young,faces,2Surprise_Model1_2Male_1WC_1Young.mp4,4,1
25,0.2146963,2,Sad,Female,WC,Young,faces,6Sad_Model2_1Female_1WC_1Young.mp4,4,2
2,0.468483738,5,Anger,Female,WC,Old,faces,5Anger_Model5_1Female_1WC_2Old.mp4,4,1
91,0.457162423,2,Pain,Male,WC,Young,faces,7Pain_Model2_2Male_1WC_1Young.mp4,4,2
10,0.705394317,5,Anger,Male,EA,Old,faces,5Anger_Model5_2Male_2EA_2Old.mp4,4,2
52,0.638720714,4,Sad,Female,EA,Old,faces,6Sad_Model4_1Female_2EA_2Old.mp4,4,1
21,0.069181687,4,Pain,Male,EA,Young,faces,7Pain_Model4_2Male_2EA_1Young.mp4,4,3
20,0.429154312,2,Happy,Male,WC,Old,faces,1Happy_Model2_2Male_1WC_2Old.mp4,4,2
73,0.30834552,4,Pleasure,Female,WC,Young,faces,8Pleasure_Model4_1Female_1WC_1Young.mp4,4,2
6,0.452255151,2,Disgust,Female,African,Old,faces,4Disgust_Model2_1Female_3African_2Old.mp4,4,1
72,0.245678568,1,Surprise,Male,African,Old,faces,2Surprise_Model1_2Male_3African_2Old.mp4,4,1
8,0.429763359,4,Surprise,Male,WC,Old,faces,2Surprise_Model4_2Male_1WC_2Old.mp4,4,2
78,0.615356271,1,Pain,Female,African,Old,faces,7Pain_Model1_1Female_3African_2Old.mp4,4,2
88,0.933637545,4,Anger,Female,EA,Old,faces,5Anger_Model4_1Female_2EA_2Old.mp4,4,2
62,0.196390922,4,Fear,Female,WC,Old,faces,3Fear_Model4_1Female_1WC_2Old.mp4,4,1
86,0.910742611,5,Pleasure,Female,WC,Old,faces,8Pleasure_Model5_1Female_1WC_2Old.mp4,4,3
26,0.750326115,4,Disgust,Female,WC,Old,faces,4Disgust_Model4_1Female_1WC_2Old.mp4,4,2
13,0.624480381,4,Pain,Female,WC,Young,faces,7Pain_Model4_1Female_1WC_1Young.mp4,4,3
31,0.583719171,3,Happy,Male,WC,Young,faces,1Happy_Model3_2Male_1WC_1Young.mp4,4,2
47,0.165865126,2,Fear,Male,African,Young,faces,3Fear_Model2_2Male_3African_1Young.mp4,4,2
47,0.810121843,1,Pleasure,Male,African,Young,faces,8Pleasure_Model1_2Male_3African_1Young.mp4,4,3
82,0.752323184,5,Fear,Male,EA,Old,faces,3Fear_Model5_2Male_2EA_2Old.mp4,4,1
43,0.59811439,1,Pleasure,Male,WC,Young,faces,8Pleasure_Model1_2Male_1WC_1Young.mp4,4,1
65,0.96641327,3,Pleasure,Female,African,Young,faces,8Pleasure_Model3_1Female_3African_1Young.mp4,4,3
38,0.540471668,4,Happy,Female,WC,Old,faces,1Happy_Model4_1Female_1WC_2Old.mp4,4,2
58,0.757028902,2,Pleasure,Male,EA,Old,faces,8Pleasure_Model2_2Male_2EA_2Old.mp4,4,2
12,0.684138768,1,Happy,Male,African,Old,faces,1Happy_Model1_2Male_3African_2Old.mp4,4,4
65,0.24791267,4,Fear,Female,African,Young,faces,3Fear_Model4_1Female_3African_1Young.mp4,4,1
75,0.242103087,3,Anger,Female,EA,Young,faces,5Anger_Model3_1Female_2EA_1Young.mp4,4,3
37,0.242386667,4,Happy,Female,WC,Young,faces,1Happy_Model4_1Female_1WC_1Young.mp4,4,2
94,0.909973229,1,Disgust,Male,EA,Old,faces,4Disgust_Model1_2Male_2EA_2Old.mp4,4,3
80,0.595551603,5,Fear,Male,WC,Old,faces,3Fear_Model5_2Male_1WC_2Old.mp4,4,2
78,0.880713596,2,Surprise,Female,African,Old,faces,2Surprise_Model2_1Female_3African_2Old.mp4,4,1
35,0.42818988,3,Happy,Male,African,Young,faces,1Happy_Model3_2Male_3African_1Young.mp4,4,1
80,0.483105632,4,Pleasure,Male,WC,Old,faces,8Pleasure_Model4_2Male_1WC_2Old.mp4,5,2
7,0.437982726,4,Surprise,Male,WC,Young,faces,2Surprise_Model4_2Male_1WC_1Young.mp4,5,1
50,0.184506373,2,Pleasure,Female,WC,Old,faces,8Pleasure_Model2_1Female_1WC_2Old.mp4,5,1
13,0.273658252,3,Disgust,Female,WC,Young,faces,4Disgust_Model3_1Female_1WC_1Young.mp4,5,2
13,0.523907723,5,Surprise,Female,WC,Young,faces,2Surprise_Model5_1Female_1WC_1Young.mp4,5,1
93,0.980733487,2,Pain,Male,EA,Young,faces,7Pain_Model2_2Male_2EA_1Young.mp4,5,5
95,0.984505354,5,Pleasure,Male,African,Young,faces,8Pleasure_Model5_2Male_3African_1Young.mp4,5,1
54,0.535765978,1,Anger,Female,African,Old,faces,5Anger_Model1_1Female_3African_2Old.mp4,5,1
68,0.273725542,1,Surprise,Male,WC,Old,faces,2Surprise_Model1_2Male_1WC_2Old.mp4,5,1
62,0.65914103,5,Sad,Female,WC,Old,faces,6Sad_Model5_1Female_1WC_2Old.mp4,5,1
47,0.846130466,5,Disgust,Male,African,Young,faces,4Disgust_Model5_2Male_3African_1Young.mp4,5,3
25,0.28254031,5,Pain,Female,WC,Young,faces,7Pain_Model5_1Female_1WC_1Young.mp4,5,2
47,0.770376625,4,Happy,Male,African,Young,faces,1Happy_Model4_2Male_3African_1Young.mp4,5,3
83,0.827867885,1,Pain,Male,African,Young,faces,7Pain_Model1_2Male_3African_1Young.mp4,5,2
26,0.410339552,1,Fear,Female,WC,Old,faces,3Fear_Model1_1Female_1WC_2Old.mp4,5,2
74,0.72046774,3,Anger,Female,WC,Old,faces,5Anger_Model3_1Female_1WC_2Old.mp4,5,2
89,0.817366225,4,Anger,Female,African,Young,faces,5Anger_Model4_1Female_3African_1Young.mp4,5,2
15,0.961178615,2,Happy,Female,EA,Young,faces,1Happy_Model2_1Female_2EA_1Young.mp4,5,2
49,0.976604125,1,Anger,Female,WC,Young,faces,5Anger_Model1_1Female_1WC_1Young.mp4,5,4
90,0.986557258,2,Pain,Female,African,Old,faces,7Pain_Model2_1Female_3African_2Old.mp4,5,1
38,0.904639777,5,Disgust,Female,WC,Old,faces,4Disgust_Model5_1Female_1WC_2Old.mp4,5,2
84,0.981029939,4,Pleasure,Male,African,Old,faces,8Pleasure_Model4_2Male_3African_2Old.mp4,5,1
65,0.098779914,1,Surprise,Female,African,Young,faces,2Surprise_Model1_1Female_3African_1Young.mp4,5,2
63,0.282414078,5,Sad,Female,EA,Young,faces,6Sad_Model5_1Female_2EA_1Young.mp4,5,2
16,0.743001916,4,Pain,Female,EA,Old,faces,7Pain_Model4_1Female_2EA_2Old.mp4,5,2
56,0.321082955,4,Sad,Male,WC,Old,faces,6Sad_Model4_2Male_1WC_2Old.mp4,5,1
57,0.291424444,5,Happy,Male,EA,Young,faces,1Happy_Model5_2Male_2EA_1Young.mp4,5,1
75,0.203487476,1,Pain,Female,EA,Young,faces,7Pain_Model1_1Female_2EA_1Young.mp4,5,1
12,0.622196002,2,Disgust,Male,African,Old,faces,4Disgust_Model2_2Male_3African_2Old.mp4,5,2
34,0.340552783,5,Pain,Male,EA,Old,faces,7Pain_Model5_2Male_2EA_2Old.mp4,5,2
33,0.741088963,2,Sad,Male,EA,Young,faces,6Sad_Model2_2Male_2EA_1Young.mp4,5,2
4,0.651503149,2,Disgust,Female,EA,Old,faces,4Disgust_Model2_1Female_2EA_2Old.mp4,5,1
58,0.602348153,4,Sad,Male,EA,Old,faces,6Sad_Model4_2Male_2EA_2Old.mp4,5,1
51,0.559505936,3,Fear,Female,EA,Young,faces,3Fear_Model3_1Female_2EA_1Young.mp4,5,2
31,0.322808321,1,Fear,Male,WC,Young,faces,3Fear_Model1_2Male_1WC_1Young.mp4,5,1
61,0.050691697,4,Fear,Female,WC,Young,faces,3Fear_Model4_1Female_1WC_1Young.mp4,5,1
4,0.025366322,1,Happy,Female,EA,Old,faces,1Happy_Model1_1Female_2EA_2Old.mp4,5,3
2,0.366049437,3,Pain,Female,WC,Old,faces,7Pain_Model3_1Female_1WC_2Old.mp4,5,3
94,0.66981924,4,Anger,Male,EA,Old,faces,5Anger_Model4_2Male_2EA_2Old.mp4,5,4
76,0.028030866,5,Fear,Female,EA,Old,faces,3Fear_Model5_1Female_2EA_2Old.mp4,5,2
22,0.214066227,3,Disgust,Male,EA,Old,faces,4Disgust_Model3_2Male_2EA_2Old.mp4,5,2
53,0.837717861,4,Sad,Female,African,Young,faces,6Sad_Model4_1Female_3African_1Young.mp4,5,1
58,0.082035059,5,Happy,Male,EA,Old,faces,1Happy_Model5_2Male_2EA_2Old.mp4,5,2
43,0.543414928,3,Sad,Male,WC,Young,faces,6Sad_Model3_2Male_1WC_1Young.mp4,5,1
7,0.688625737,5,Anger,Male,WC,Young,faces,5Anger_Model5_2Male_1WC_1Young.mp4,5,3
16,0.337532138,5,Surprise,Female,EA,Old,faces,2Surprise_Model5_1Female_2EA_2Old.mp4,5,3
30,0.467559793,4,Disgust,Female,African,Old,faces,4Disgust_Model4_1Female_3African_2Old.mp4,5,2
7,0.036767122,1,Happy,Male,WC,Young,faces,1Happy_Model1_2Male_1WC_1Young.mp4,5,2
77,0.911561689,1,Pain,Female,African,Young,faces,7Pain_Model1_1Female_3African_1Young.mp4,5,2
56,0.072008589,5,Happy,Male,WC,Old,faces,1Happy_Model5_2Male_1WC_2Old.mp4,5,2
72,0.142387404,2,Anger,Male,African,Old,faces,5Anger_Model2_2Male_3African_2Old.mp4,5,2
56,0.481507717,1,Anger,Male,WC,Old,faces,5Anger_Model1_2Male_1WC_2Old.mp4,5,2
57,0.666845402,1,Anger,Male,EA,Young,faces,5Anger_Model1_2Male_2EA_1Young.mp4,5,2
71,0.294175568,2,Anger,Male,African,Young,faces,5Anger_Model2_2Male_3African_1Young.mp4,5,1
52,0.043392751,1,Anger,Female,EA,Old,faces,5Anger_Model1_1Female_2EA_2Old.mp4,5,1
63,0.703830551,1,Surprise,Female,EA,Young,faces,2Surprise_Model1_1Female_2EA_1Young.mp4,5,3
53,0.152023548,2,Pleasure,Female,African,Young,faces,8Pleasure_Model2_1Female_3African_1Young.mp4,5,1
54,0.625080025,5,Happy,Female,African,Old,faces,1Happy_Model5_1Female_3African_2Old.mp4,5,5
66,0.621985592,3,Pleasure,Female,African,Old,faces,8Pleasure_Model3_1Female_3African_2Old.mp4,5,1
61,0.346859088,3,Pleasure,Female,WC,Young,faces,8Pleasure_Model3_1Female_1WC_1Young.mp4,5,2
76,0.275824803,4,Pleasure,Female,EA,Old,faces,8Pleasure_Model4_1Female_2EA_2Old.mp4,5,2
12,0.056768272,4,Surprise,Male,African,Old,faces,2Surprise_Model4_2Male_3African_2Old.mp4,5,2
53,0.487853304,3,Fear,Female,African,Young,faces,3Fear_Model3_1Female_3African_1Young.mp4,5,1
45,0.466325771,1,Pleasure,Male,EA,Young,faces,8Pleasure_Model1_2Male_2EA_1Young.mp4,5,2
67,0.373955032,3,Pleasure,Male,WC,Young,faces,8Pleasure_Model3_2Male_1WC_1Young.mp4,5,1
3,0.337038521,2,Disgust,Female,EA,Young,faces,4Disgust_Model2_1Female_2EA_1Young.mp4,5,2
78,0.55771259,5,Fear,Female,African,Old,faces,3Fear_Model5_1Female_3African_2Old.mp4,5,2
8,0.113188584,3,Pain,Male,WC,Old,faces,7Pain_Model3_2Male_1WC_2Old.mp4,5,1
23,0.840576983,1,Sad,Male,African,Young,faces,6Sad_Model1_2Male_3African_1Young.mp4,5,3
21,0.669226239,5,Surprise,Male,EA,Young,faces,2Surprise_Model5_2Male_2EA_1Young.mp4,5,2
68,0.730327926,4,Fear,Male,WC,Old,faces,3Fear_Model4_2Male_1WC_2Old.mp4,5,2
1,0.781693154,1,Happy,Female,WC,Young,faces,1Happy_Model1_1Female_1WC_1Young.mp4,5,1
32,0.697582211,4,Disgust,Male,WC,Old,faces,4Disgust_Model4_2Male_1WC_2Old.mp4,5,1
70,0.95979845,3,Pleasure,Male,EA,Old,faces,8Pleasure_Model3_2Male_2EA_2Old.mp4,5,2
72,0.422301135,5,Sad,Male,African,Old,faces,6Sad_Model5_2Male_3African_2Old.mp4,5,2
13,0.696077509,1,Sad,Female,WC,Young,faces,6Sad_Model1_1Female_1WC_1Young.mp4,5,2
87,0.889998393,4,Anger,Female,EA,Young,faces,5Anger_Model4_1Female_2EA_1Young.mp4,5,1
36,0.514797254,5,Pain,Male,African,Old,faces,7Pain_Model5_2Male_3African_2Old.mp4,5,3
17,0.410109818,2,Happy,Female,African,Young,faces,1Happy_Model2_1Female_3African_1Young.mp4,5,2
95,0.761717453,3,Surprise,Male,African,Young,faces,2Surprise_Model3_2Male_3African_1Young.mp4,5,3
31,0.970548283,4,Disgust,Male,WC,Young,faces,4Disgust_Model4_2Male_1WC_1Young.mp4,5,2
64,0.248763378,5,Sad,Female,EA,Old,faces,6Sad_Model5_1Female_2EA_2Old.mp4,5,2
79,0.121556638,1,Pain,Male,WC,Young,faces,7Pain_Model1_2Male_1WC_1Young.mp4,5,3
2,0.862475737,4,Surprise,Female,WC,Old,faces,2Surprise_Model4_1Female_1WC_2Old.mp4,5,1
45,0.977204891,5,Disgust,Male,EA,Young,faces,4Disgust_Model5_2Male_2EA_1Young.mp4,5,1
87,0.438527142,5,Pleasure,Female,EA,Young,faces,8Pleasure_Model5_1Female_2EA_1Young.mp4,5,3
18,0.639314276,5,Surprise,Female,African,Old,faces,2Surprise_Model5_1Female_3African_2Old.mp4,5,2
5,0.711774788,2,Disgust,Female,African,Young,faces,4Disgust_Model2_1Female_3African_1Young.mp4,5,2
45,0.412878303,2,Fear,Male,EA,Young,faces,3Fear_Model2_2Male_2EA_1Young.mp4,5,4
34,0.598135206,1,Fear,Male,EA,Old,faces,3Fear_Model1_2Male_2EA_2Old.mp4,5,1
30,0.449002442,2,Sad,Female,African,Old,faces,6Sad_Model2_1Female_3African_2Old.mp4,5,3
48,0.096838079,2,Fear,Male,African,Old,faces,3Fear_Model2_2Male_3African_2Old.mp4,5,2
2,0.654920328,1,Happy,Female,WC,Old,faces,1Happy_Model1_1Female_1WC_2Old.mp4,5,3
94,0.395163079,3,Surprise,Male,EA,Old,faces,2Surprise_Model3_2Male_2EA_2Old.mp4,5,2
71,0.091039688,4,Fear,Male,African,Young,faces,3Fear_Model4_2Male_3African_1Young.mp4,5,1
48,0.873751478,4,Happy,Male,African,Old,faces,1Happy_Model4_2Male_3African_2Old.mp4,5,1
